ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,53,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T03:57:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">31899069033</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T03:57:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-53-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1834904166,2.0.10.182,11-21-2020,2020/11/21 3:57,11:57:01,2.0.10.92,15,0.8055556,0.3333333,0.1944444,0.2916667,999,15,1,2,15,100,94,88,81,75,69,63,56,50,64.5,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-1610,ListSess,0,,-999999,67,221491,1,5110,226601,0.3883928,3,15,2,90,91,93,94,95,96,98,99,100,87.33334
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-32756,ListSess,0,,-999999,83,37831,4,36256,74087,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5016,ListSess,0,,-999999,67,76995,9,8516,85511,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-1329,ListSess,0,,-999999,66,87210,9,4829,92039,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,black,cyan,black,black,-4835,ListSess,0,,-999999,66,93560,7,8335,101895,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-1978,ListSess,0,,-999999,66,103009,1,5478,108487,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,496,ListSess,0,,-999999,67,109459,1,3004,112463,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,cyan,black,black,black,black,black,black,356,ListSess,0,,-999999,67,113742,3,3144,116886,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-4014,ListSess,0,,-999999,67,118108,9,7514,125622,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-628,ListSess,0,,-999999,67,126574,1,4128,130702,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,1933,ListSess,0,,-999999,82,131623,1,1567,133190,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,723,ListSess,0,,-999999,66,134373,9,2777,137150,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,650,ListSess,0,,-999999,66,138556,9,2850,141406,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-9091,ListSess,0,,-999999,65,142406,9,12591,154997,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,970,ListSess,0,,-999999,66,155971,1,2530,158501,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,54,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">65361151738</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T06:50:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-54-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,937272837,2.0.10.182,11-21-2020,2020/11/21 6:50,14:50:29,2.0.10.92,15,0.9722222,0.4722222,2.78E-02,0.4583333,999,15,1,2,15,100,94,88,81,75,69,63,56,50,55,ProcTrial,,black,black,black,black,black,black,black,black,cyan,1566,ListSess,0,,-999999,67,159455,9,1934,161389,0.1219512,3,15,2,90,91,93,94,95,96,98,99,100,91
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-8167,ListSess,0,,-999999,83,25642,1,11667,37309,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,260,ListSess,0,,-999999,66,39957,9,3240,43197,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,2727,ListSess,0,,-999999,66,44440,9,773,45213,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,2861,ListSess,0,,-999999,66,46190,9,639,46829,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,2784,ListSess,0,,-999999,66,47673,1,716,48389,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,2837,ListSess,0,,-999999,83,49190,1,663,49853,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,2821,ListSess,0,,-999999,65,50606,1,679,51285,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,2854,ListSess,0,,-999999,67,52023,9,646,52669,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,55,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215292</Frequency><Timestamp dt:dt=""r8"">78917350899</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-11-21T08:00:45Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-55-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1608545478,2.0.10.182,11-21-2020,2020/11/21 8:00,16:00:45,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,2983,ListSess,0,,-999999,66,53456,1,517,53973,,,9,2,100,94,88,81,75,69,63,56,50,
