ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideFB.ACC,SlideFB.CRESP,SlideFB.DurationError,SlideFB.OnsetDelay,SlideFB.OnsetTime,SlideFB.RESP,SlideFB.RT,SlideFB.RTTime,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-1349,ListSess,0,,-999999,126,46797,{SPACE},600,47397,0,,-999999,101,41821,1,4849,46670,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,1674,ListSess,0,,-999999,95,49936,{SPACE},613,50549,0,,-999999,101,48015,1,1826,49841,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-8581,ListSess,0,,-999999,108,63360,{SPACE},400,63760,0,,-999999,101,51171,9,12081,63252,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-942,ListSess,0,,-999999,117,68937,{SPACE},432,69369,0,,-999999,101,64378,9,4442,68820,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-6703,ListSess,0,,-999999,116,80307,{SPACE},685,80992,0,,-999999,101,69988,1,10203,80191,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-1464,ListSess,0,,-999999,111,86685,{SPACE},475,87160,0,,-999999,101,81609,9,4964,86573,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-3086,ListSess,0,,-999999,110,94483,{SPACE},554,95037,0,,-999999,118,87787,1,6586,94373,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,1629,ListSess,0,,-999999,116,97638,{SPACE},476,98114,0,,-999999,101,95651,1,1871,97522,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,2182,ListSess,0,,-999999,118,100176,{SPACE},687,100863,0,,-999999,101,98740,1,1318,100058,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,6111,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">46693461624</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T10:04:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06111-1,59.892,1.0.0.185,1,black,black,black,black,black,black,black,black,black,-550534007,2.0.10.182,08-15-2021,2021/8/15 10:04,18:04:55,2.0.10.92,15,0.5555556,0.5277778,0.4444444,0.6666667,999,15,1,2,15,100,94,88,81,75,69,63,56,50,52.5,ProcTrial,,cyan,black,black,black,black,black,black,black,black,1453,ListSess,0,,-999999,124,103649,{SPACE},469,104118,0,,-999999,101,101478,1,2047,103525,7.32E-02,3,15,2,90,91,93,94,95,96,98,99,100,84.16666
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-32693,ListSess,0,,-999999,122,62888,{SPACE},1759,64647,0,,-999999,135,26573,6,36193,62766,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-8942,ListSess,0,,-999999,114,77815,{SPACE},1196,79011,0,,-999999,101,65259,9,12442,77701,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-22785,ListSess,0,,-999999,111,106032,{SPACE},1102,107134,0,,-999999,101,79635,5,26285,105920,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-57255,ListSess,0,,-999999,120,168628,{SPACE},2675,171303,0,,-999999,101,107752,9,60755,168507,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,black,black,black,black,black,cyan,black,black,black,black,-23449,ListSess,0,,-999999,117,246502,{SPACE},1131,247633,0,,-999999,89,219436,5,26949,246385,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,cyan,black,black,black,black,black,black,black,-20406,ListSess,0,,-999999,120,272281,{SPACE},941,273222,0,,-999999,101,248255,2,23906,272161,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,42,ListSess,0,,-999999,115,277391,{SPACE},905,278296,0,,-999999,85,273818,1,3458,277276,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-817,ListSess,0,,-999999,108,283318,{SPACE},1545,284863,0,,-999999,84,278893,1,4317,283210,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5896,ListSess,0,,-999999,121,295006,{SPACE},610,295616,0,,-999999,102,285489,9,9396,294885,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-16096,ListSess,0,,-999999,122,315960,{SPACE},692,316652,0,,-999999,101,296241,1,19596,315837,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-19,ListSess,0,,-999999,120,320902,{SPACE},467,321369,0,,-999999,101,317262,1,3519,320781,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-11337,ListSess,0,,-999999,123,336931,{SPACE},941,337872,0,,-999999,85,321971,1,14837,336808,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,6121,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">24085181408</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-15T08:11:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-06121-1,59.892,1.0.0.183,1,black,black,black,black,black,black,black,black,black,-1683993180,2.0.10.182,08-15-2021,2021/8/15 8:11,16:11:10,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-5348,ListSess,0,,-999999,117,347450,{SPACE},875,348325,0,,-999999,101,338484,4,8848,347332,,,13,2,50,56,63,69,75,81,88,94,100,
